"","Date","country","cases"
"10666",2011-04-03,"Hungary",49
"10667",2011-04-03,"Japan",82
"10668",2011-04-03,"Mexico",949
"10669",2011-04-03,"Netherlands",20
"10670",2011-04-03,"New Zealand",18
"10671",2011-04-03,"Norway",36
"10672",2011-04-03,"Paraguay",249
"10673",2011-04-03,"Peru",144
"10674",2011-04-03,"Poland",32
"10675",2011-04-03,"Romania",731
"10676",2011-04-03,"Russia",439
"10677",2011-04-03,"South Africa",2096
"10678",2011-04-03,"Spain",10
"10679",2011-04-03,"Sweden",3
"10680",2011-04-03,"Switzerland",15
"10681",2011-04-03,"Ukraine",323
"10682",2011-04-03,"United States",1405
"10683",2011-04-03,"Uruguay",79
"10684",2011-04-10,"Argentina",107
"10685",2011-04-10,"Australia",254
"10686",2011-04-10,"Austria",609
"10687",2011-04-10,"Belgium",41
"10688",2011-04-10,"Bolivia",242
"10689",2011-04-10,"Brazil",196
"10690",2011-04-10,"Bulgaria",315
"10691",2011-04-10,"Canada",1172
"10692",2011-04-10,"Chile",5
"10693",2011-04-10,"France",6
"10694",2011-04-10,"Germany",596
"10695",2011-04-10,"Hungary",49
"10696",2011-04-10,"Japan",73
"10697",2011-04-10,"Mexico",861
"10698",2011-04-10,"Netherlands",17
"10699",2011-04-10,"New Zealand",16
"10700",2011-04-10,"Norway",25
"10701",2011-04-10,"Paraguay",275
"10702",2011-04-10,"Peru",150
"10703",2011-04-10,"Poland",27
"10704",2011-04-10,"Romania",679
"10705",2011-04-10,"Russia",437
"10706",2011-04-10,"South Africa",2297
"10707",2011-04-10,"Spain",9
"10708",2011-04-10,"Sweden",2
"10709",2011-04-10,"Switzerland",12
"10710",2011-04-10,"Ukraine",307
"10711",2011-04-10,"United States",1228
"10712",2011-04-10,"Uruguay",85
"10713",2011-04-17,"Argentina",99
"10714",2011-04-17,"Australia",170
"10715",2011-04-17,"Austria",501
"10716",2011-04-17,"Belgium",31
"10717",2011-04-17,"Bolivia",233
"10718",2011-04-17,"Brazil",178
"10719",2011-04-17,"Bulgaria",280
"10720",2011-04-17,"Canada",1097
"10721",2011-04-17,"Chile",5
"10722",2011-04-17,"France",4
"10723",2011-04-17,"Germany",465
"10724",2011-04-17,"Hungary",40
"10725",2011-04-17,"Japan",72
"10726",2011-04-17,"Mexico",746
"10727",2011-04-17,"Netherlands",15
"10728",2011-04-17,"New Zealand",19
"10729",2011-04-17,"Norway",18
"10730",2011-04-17,"Paraguay",255
"10731",2011-04-17,"Peru",152
"10732",2011-04-17,"Poland",23
"10733",2011-04-17,"Romania",617
"10734",2011-04-17,"Russia",396
"10735",2011-04-17,"South Africa",2216
"10736",2011-04-17,"Spain",6
"10737",2011-04-17,"Sweden",2
"10738",2011-04-17,"Switzerland",11
"10739",2011-04-17,"Ukraine",310
"10740",2011-04-17,"United States",1126
"10741",2011-04-17,"Uruguay",75
"10742",2011-04-24,"Argentina",115
"10743",2011-04-24,"Australia",192
"10744",2011-04-24,"Austria",499
"10745",2011-04-24,"Belgium",32
"10746",2011-04-24,"Bolivia",253
"10747",2011-04-24,"Brazil",204
"10748",2011-04-24,"Bulgaria",285
"10749",2011-04-24,"Canada",1011
"10750",2011-04-24,"Chile",6
"10751",2011-04-24,"France",3
"10752",2011-04-24,"Germany",398
"10753",2011-04-24,"Hungary",38
"10754",2011-04-24,"Japan",78
"10755",2011-04-24,"Mexico",735
"10756",2011-04-24,"Netherlands",12
"10757",2011-04-24,"New Zealand",18
"10758",2011-04-24,"Norway",20
"10759",2011-04-24,"Paraguay",255
"10760",2011-04-24,"Peru",163
"10761",2011-04-24,"Poland",21
"10762",2011-04-24,"Romania",614
"10763",2011-04-24,"Russia",378
"10764",2011-04-24,"South Africa",2532
"10765",2011-04-24,"Spain",6
"10766",2011-04-24,"Sweden",1
"10767",2011-04-24,"Switzerland",7
"10768",2011-04-24,"Ukraine",293
"10769",2011-04-24,"United States",1055
"10770",2011-04-24,"Uruguay",75
"10771",2011-05-01,"Argentina",120
"10772",2011-05-01,"Australia",244
"10773",2011-05-01,"Austria",464
"10774",2011-05-01,"Belgium",26
"10775",2011-05-01,"Bolivia",279
"10776",2011-05-01,"Brazil",211
"10777",2011-05-01,"Bulgaria",295
"10778",2011-05-01,"Canada",879
"10779",2011-05-01,"Chile",6
"10780",2011-05-01,"France",3
"10781",2011-05-01,"Germany",383
"10782",2011-05-01,"Hungary",31
"10783",2011-05-01,"Japan",52
"10784",2011-05-01,"Mexico",736
"10785",2011-05-01,"Netherlands",11
"10786",2011-05-01,"New Zealand",22
"10787",2011-05-01,"Norway",20
"10788",2011-05-01,"Paraguay",252
"10789",2011-05-01,"Peru",162
"10790",2011-05-01,"Poland",19
"10791",2011-05-01,"Romania",602
"10792",2011-05-01,"Russia",377
"10793",2011-05-01,"South Africa",2700
"10794",2011-05-01,"Spain",6
"10795",2011-05-01,"Sweden",1
"10796",2011-05-01,"Switzerland",9
"10797",2011-05-01,"Ukraine",267
"10798",2011-05-01,"United States",1013
"10799",2011-05-01,"Uruguay",73
"10800",2011-05-08,"Argentina",126
"10801",2011-05-08,"Australia",275
"10802",2011-05-08,"Austria",443
"10803",2011-05-08,"Belgium",24
"10804",2011-05-08,"Bolivia",291
"10805",2011-05-08,"Brazil",224
"10806",2011-05-08,"Bulgaria",318
"10807",2011-05-08,"Canada",766
"10808",2011-05-08,"Chile",7
"10809",2011-05-08,"France",2
"10810",2011-05-08,"Germany",327
"10811",2011-05-08,"Hungary",31
"10812",2011-05-08,"Japan",29
"10813",2011-05-08,"Mexico",675
"10814",2011-05-08,"Netherlands",13
"10815",2011-05-08,"New Zealand",23
"10816",2011-05-08,"Norway",18
"10817",2011-05-08,"Paraguay",225
"10818",2011-05-08,"Peru",169
"10819",2011-05-08,"Poland",17
"10820",2011-05-08,"Romania",589
"10821",2011-05-08,"Russia",345
"10822",2011-05-08,"South Africa",3095
"10823",2011-05-08,"Spain",6
"10824",2011-05-08,"Sweden",1
"10825",2011-05-08,"Switzerland",6
"10826",2011-05-08,"Ukraine",245
"10827",2011-05-08,"United States",965
"10828",2011-05-08,"Uruguay",84
"10829",2011-05-15,"Argentina",134
"10830",2011-05-15,"Australia",315
"10831",2011-05-15,"Austria",482
"10832",2011-05-15,"Belgium",25
"10833",2011-05-15,"Bolivia",297
"10834",2011-05-15,"Brazil",234
"10835",2011-05-15,"Bulgaria",303
"10836",2011-05-15,"Canada",775
"10837",2011-05-15,"Chile",9
"10838",2011-05-15,"France",2
"10839",2011-05-15,"Germany",328
"10840",2011-05-15,"Hungary",29
"10841",2011-05-15,"Japan",19
"10842",2011-05-15,"Mexico",708
"10843",2011-05-15,"Netherlands",13
"10844",2011-05-15,"New Zealand",24
"10845",2011-05-15,"Norway",27
"10846",2011-05-15,"Paraguay",212
"10847",2011-05-15,"Peru",185
"10848",2011-05-15,"Poland",16
"10849",2011-05-15,"Romania",577
"10850",2011-05-15,"Russia",317
"10851",2011-05-15,"South Africa",3052
"10852",2011-05-15,"Spain",6
"10853",2011-05-15,"Sweden",1
"10854",2011-05-15,"Switzerland",8
"10855",2011-05-15,"Ukraine",236
"10856",2011-05-15,"United States",937
"10857",2011-05-15,"Uruguay",97
"10858",2011-05-22,"Argentina",137
"10859",2011-05-22,"Australia",299
"10860",2011-05-22,"Austria",414
"10861",2011-05-22,"Belgium",23
"10862",2011-05-22,"Bolivia",314
"10863",2011-05-22,"Brazil",239
"10864",2011-05-22,"Bulgaria",273
"10865",2011-05-22,"Canada",683
"10866",2011-05-22,"Chile",8
"10867",2011-05-22,"France",2
"10868",2011-05-22,"Germany",321
"10869",2011-05-22,"Hungary",30
"10870",2011-05-22,"Japan",14
"10871",2011-05-22,"Mexico",683
"10872",2011-05-22,"Netherlands",13
"10873",2011-05-22,"New Zealand",28
"10874",2011-05-22,"Norway",40
"10875",2011-05-22,"Paraguay",230
"10876",2011-05-22,"Peru",182
"10877",2011-05-22,"Poland",14
"10878",2011-05-22,"Romania",584
"10879",2011-05-22,"Russia",275
"10880",2011-05-22,"South Africa",3226
"10881",2011-05-22,"Spain",5
"10882",2011-05-22,"Sweden",1
"10883",2011-05-22,"Switzerland",8
"10884",2011-05-22,"Ukraine",217
"10885",2011-05-22,"United States",882
"10886",2011-05-22,"Uruguay",117
"10887",2011-05-29,"Argentina",154
"10888",2011-05-29,"Australia",349
"10889",2011-05-29,"Austria",390
"10890",2011-05-29,"Belgium",21
"10891",2011-05-29,"Bolivia",272
"10892",2011-05-29,"Brazil",239
"10893",2011-05-29,"Bulgaria",277
"10894",2011-05-29,"Canada",625
"10895",2011-05-29,"Chile",10
"10896",2011-05-29,"France",2
"10897",2011-05-29,"Germany",284
"10898",2011-05-29,"Hungary",28
"10899",2011-05-29,"Japan",11
"10900",2011-05-29,"Mexico",669
"10901",2011-05-29,"Netherlands",12
"10902",2011-05-29,"New Zealand",34
"10903",2011-05-29,"Norway",34
"10904",2011-05-29,"Paraguay",231
"10905",2011-05-29,"Peru",175
"10906",2011-05-29,"Poland",14
"10907",2011-05-29,"Romania",583
"10908",2011-05-29,"Russia",239
"10909",2011-05-29,"South Africa",3719
"10910",2011-05-29,"Spain",5
"10911",2011-05-29,"Sweden",1
"10912",2011-05-29,"Switzerland",6
"10913",2011-05-29,"Ukraine",196
"10914",2011-05-29,"United States",859
"10915",2011-05-29,"Uruguay",109
"10916",2011-06-05,"Argentina",162
"10917",2011-06-05,"Australia",364
"10918",2011-06-05,"Austria",401
"10919",2011-06-05,"Belgium",17
"10920",2011-06-05,"Bolivia",291
"10921",2011-06-05,"Brazil",222
"10922",2011-06-05,"Bulgaria",249
"10923",2011-06-05,"Canada",606
"10924",2011-06-05,"Chile",10
"10925",2011-06-05,"France",3
"10926",2011-06-05,"Germany",287
"10927",2011-06-05,"Hungary",23
"10928",2011-06-05,"Japan",7
"10929",2011-06-05,"Mexico",675
"10930",2011-06-05,"Netherlands",12
"10931",2011-06-05,"New Zealand",45
"10932",2011-06-05,"Norway",35
"10933",2011-06-05,"Paraguay",237
"10934",2011-06-05,"Peru",167
"10935",2011-06-05,"Poland",12
"10936",2011-06-05,"Romania",566
"10937",2011-06-05,"Russia",200
"10938",2011-06-05,"South Africa",4046
"10939",2011-06-05,"Spain",5
"10940",2011-06-05,"Sweden",1
"10941",2011-06-05,"Switzerland",6
"10942",2011-06-05,"Ukraine",181
"10943",2011-06-05,"United States",811
"10944",2011-06-05,"Uruguay",103
"10945",2011-06-12,"Argentina",173
"10946",2011-06-12,"Australia",381
"10947",2011-06-12,"Austria",390
"10948",2011-06-12,"Belgium",16
"10949",2011-06-12,"Bolivia",291
"10950",2011-06-12,"Brazil",226
"10951",2011-06-12,"Bulgaria",227
"10952",2011-06-12,"Canada",518
"10953",2011-06-12,"Chile",10
"10954",2011-06-12,"France",2
"10955",2011-06-12,"Germany",265
"10956",2011-06-12,"Hungary",25
"10957",2011-06-12,"Japan",6
"10958",2011-06-12,"Mexico",630
"10959",2011-06-12,"Netherlands",11
"10960",2011-06-12,"New Zealand",42
"10961",2011-06-12,"Norway",21
"10962",2011-06-12,"Paraguay",234
"10963",2011-06-12,"Peru",172
"10964",2011-06-12,"Poland",11
"10965",2011-06-12,"Romania",532
"10966",2011-06-12,"Russia",175
"10967",2011-06-12,"South Africa",4060
"10968",2011-06-12,"Spain",5
"10969",2011-06-12,"Sweden",1
"10970",2011-06-12,"Switzerland",6
"10971",2011-06-12,"Ukraine",182
"10972",2011-06-12,"United States",744
"10973",2011-06-12,"Uruguay",113
"10974",2011-06-19,"Argentina",160
"10975",2011-06-19,"Australia",503
"10976",2011-06-19,"Austria",352
"10977",2011-06-19,"Belgium",13
"10978",2011-06-19,"Bolivia",262
"10979",2011-06-19,"Brazil",202
"10980",2011-06-19,"Bulgaria",234
"10981",2011-06-19,"Canada",476
"10982",2011-06-19,"Chile",12
"10983",2011-06-19,"France",2
"10984",2011-06-19,"Germany",272
"10985",2011-06-19,"Hungary",26
"10986",2011-06-19,"Japan",4
"10987",2011-06-19,"Mexico",555
"10988",2011-06-19,"Netherlands",13
"10989",2011-06-19,"New Zealand",46
"10990",2011-06-19,"Norway",21
"10991",2011-06-19,"Paraguay",226
"10992",2011-06-19,"Peru",168
"10993",2011-06-19,"Poland",10
"10994",2011-06-19,"Romania",522
"10995",2011-06-19,"Russia",157
"10996",2011-06-19,"South Africa",3679
"10997",2011-06-19,"Spain",4
"10998",2011-06-19,"Sweden",1
"10999",2011-06-19,"Switzerland",5
"11000",2011-06-19,"Ukraine",170
"11001",2011-06-19,"United States",714
"11002",2011-06-19,"Uruguay",111
"11003",2011-06-26,"Argentina",179
"11004",2011-06-26,"Australia",422
"11005",2011-06-26,"Austria",381
"11006",2011-06-26,"Belgium",9
"11007",2011-06-26,"Bolivia",249
"11008",2011-06-26,"Brazil",195
"11009",2011-06-26,"Bulgaria",219
"11010",2011-06-26,"Canada",410
"11011",2011-06-26,"Chile",10
"11012",2011-06-26,"France",2
"11013",2011-06-26,"Germany",269
"11014",2011-06-26,"Hungary",24
"11015",2011-06-26,"Japan",4
"11016",2011-06-26,"Mexico",542
"11017",2011-06-26,"Netherlands",11
"11018",2011-06-26,"New Zealand",51
"11019",2011-06-26,"Norway",20
"11020",2011-06-26,"Paraguay",228
"11021",2011-06-26,"Peru",160
"11022",2011-06-26,"Poland",10
"11023",2011-06-26,"Romania",503
"11024",2011-06-26,"Russia",172
"11025",2011-06-26,"South Africa",2971
"11026",2011-06-26,"Spain",3
"11027",2011-06-26,"Sweden",0
"11028",2011-06-26,"Switzerland",5
"11029",2011-06-26,"Ukraine",180
"11030",2011-06-26,"United States",651
"11031",2011-06-26,"Uruguay",115
"11032",2011-07-03,"Argentina",190
"11033",2011-07-03,"Australia",356
"11034",2011-07-03,"Austria",362
"11035",2011-07-03,"Belgium",11
"11036",2011-07-03,"Bolivia",223
"11037",2011-07-03,"Brazil",181
"11038",2011-07-03,"Bulgaria",188
"11039",2011-07-03,"Canada",409
"11040",2011-07-03,"Chile",9
"11041",2011-07-03,"France",2
"11042",2011-07-03,"Germany",295
"11043",2011-07-03,"Hungary",21
"11044",2011-07-03,"Japan",4
"11045",2011-07-03,"Mexico",578
"11046",2011-07-03,"Netherlands",12
"11047",2011-07-03,"New Zealand",60
"11048",2011-07-03,"Norway",24
"11049",2011-07-03,"Paraguay",215
"11050",2011-07-03,"Peru",156
"11051",2011-07-03,"Poland",9
"11052",2011-07-03,"Romania",494
"11053",2011-07-03,"Russia",157
"11054",2011-07-03,"South Africa",3197
"11055",2011-07-03,"Spain",2
"11056",2011-07-03,"Sweden",1
"11057",2011-07-03,"Switzerland",6
"11058",2011-07-03,"Ukraine",175
"11059",2011-07-03,"United States",639
"11060",2011-07-03,"Uruguay",131
"11061",2011-07-10,"Argentina",189
"11062",2011-07-10,"Australia",356
"11063",2011-07-10,"Austria",357
"11064",2011-07-10,"Belgium",11
"11065",2011-07-10,"Bolivia",191
"11066",2011-07-10,"Brazil",175
"11067",2011-07-10,"Bulgaria",163
"11068",2011-07-10,"Canada",354
"11069",2011-07-10,"Chile",10
"11070",2011-07-10,"France",2
"11071",2011-07-10,"Germany",280
"11072",2011-07-10,"Hungary",21
"11073",2011-07-10,"Japan",4
"11074",2011-07-10,"Mexico",600
"11075",2011-07-10,"Netherlands",11
"11076",2011-07-10,"New Zealand",71
"11077",2011-07-10,"Norway",22
"11078",2011-07-10,"Paraguay",217
"11079",2011-07-10,"Peru",150
"11080",2011-07-10,"Poland",8
"11081",2011-07-10,"Romania",492
"11082",2011-07-10,"Russia",151
"11083",2011-07-10,"South Africa",3161
"11084",2011-07-10,"Spain",3
"11085",2011-07-10,"Sweden",1
"11086",2011-07-10,"Switzerland",5
"11087",2011-07-10,"Ukraine",187
"11088",2011-07-10,"United States",626
"11089",2011-07-10,"Uruguay",138
"11090",2011-07-17,"Argentina",165
"11091",2011-07-17,"Australia",381
"11092",2011-07-17,"Austria",363
"11093",2011-07-17,"Belgium",10
"11094",2011-07-17,"Bolivia",185
"11095",2011-07-17,"Brazil",159
"11096",2011-07-17,"Bulgaria",158
"11097",2011-07-17,"Canada",332
"11098",2011-07-17,"Chile",10
"11099",2011-07-17,"France",2
"11100",2011-07-17,"Germany",282
"11101",2011-07-17,"Hungary",21
"11102",2011-07-17,"Japan",3
"11103",2011-07-17,"Mexico",594
"11104",2011-07-17,"Netherlands",11
"11105",2011-07-17,"New Zealand",65
"11106",2011-07-17,"Norway",19
"11107",2011-07-17,"Paraguay",204
"11108",2011-07-17,"Peru",139
"11109",2011-07-17,"Poland",8
"11110",2011-07-17,"Romania",480
"11111",2011-07-17,"Russia",155
"11112",2011-07-17,"South Africa",3143
"11113",2011-07-17,"Spain",2
"11114",2011-07-17,"Sweden",1
"11115",2011-07-17,"Switzerland",4
"11116",2011-07-17,"Ukraine",173
"11117",2011-07-17,"United States",610
"11118",2011-07-17,"Uruguay",129
"11119",2011-07-24,"Argentina",146
"11120",2011-07-24,"Australia",391
"11121",2011-07-24,"Austria",345
"11122",2011-07-24,"Belgium",10
"11123",2011-07-24,"Bolivia",231
"11124",2011-07-24,"Brazil",150
"11125",2011-07-24,"Bulgaria",164
"11126",2011-07-24,"Canada",243
"11127",2011-07-24,"Chile",12
"11128",2011-07-24,"France",2
"11129",2011-07-24,"Germany",286
"11130",2011-07-24,"Hungary",20
"11131",2011-07-24,"Japan",3
"11132",2011-07-24,"Mexico",612
"11133",2011-07-24,"Netherlands",10
"11134",2011-07-24,"New Zealand",68
"11135",2011-07-24,"Norway",15
"11136",2011-07-24,"Paraguay",187
"11137",2011-07-24,"Peru",118
"11138",2011-07-24,"Poland",7
"11139",2011-07-24,"Romania",464
"11140",2011-07-24,"Russia",144
"11141",2011-07-24,"South Africa",3078
"11142",2011-07-24,"Spain",2
"11143",2011-07-24,"Sweden",0
"11144",2011-07-24,"Switzerland",5
"11145",2011-07-24,"Ukraine",191
"11146",2011-07-24,"United States",604
"11147",2011-07-24,"Uruguay",144
"11148",2011-07-31,"Argentina",144
"11149",2011-07-31,"Australia",442
"11150",2011-07-31,"Austria",335
"11151",2011-07-31,"Belgium",9
"11152",2011-07-31,"Bolivia",209
"11153",2011-07-31,"Brazil",151
"11154",2011-07-31,"Bulgaria",165
"11155",2011-07-31,"Canada",323
"11156",2011-07-31,"Chile",15
"11157",2011-07-31,"France",2
"11158",2011-07-31,"Germany",298
"11159",2011-07-31,"Hungary",18
"11160",2011-07-31,"Japan",3
"11161",2011-07-31,"Mexico",581
"11162",2011-07-31,"Netherlands",10
"11163",2011-07-31,"New Zealand",76
"11164",2011-07-31,"Norway",20
"11165",2011-07-31,"Paraguay",183
"11166",2011-07-31,"Peru",129
"11167",2011-07-31,"Poland",7
"11168",2011-07-31,"Romania",467
"11169",2011-07-31,"Russia",170
"11170",2011-07-31,"South Africa",2886
"11171",2011-07-31,"Spain",3
"11172",2011-07-31,"Sweden",1
"11173",2011-07-31,"Switzerland",5
"11174",2011-07-31,"Ukraine",214
"11175",2011-07-31,"United States",597
"11176",2011-07-31,"Uruguay",175
"11177",2011-08-07,"Argentina",140
"11178",2011-08-07,"Australia",397
"11179",2011-08-07,"Austria",291
"11180",2011-08-07,"Belgium",7
"11181",2011-08-07,"Bolivia",223
"11182",2011-08-07,"Brazil",159
"11183",2011-08-07,"Bulgaria",162
"11184",2011-08-07,"Canada",180
"11185",2011-08-07,"Chile",20
"11186",2011-08-07,"France",2
"11187",2011-08-07,"Germany",297
"11188",2011-08-07,"Hungary",20
"11189",2011-08-07,"Japan",3
"11190",2011-08-07,"Mexico",494
"11191",2011-08-07,"Netherlands",10
"11192",2011-08-07,"New Zealand",65
"11193",2011-08-07,"Norway",20
"11194",2011-08-07,"Paraguay",186
"11195",2011-08-07,"Peru",137
"11196",2011-08-07,"Poland",7
"11197",2011-08-07,"Romania",481
"11198",2011-08-07,"Russia",189
"11199",2011-08-07,"South Africa",3043
"11200",2011-08-07,"Spain",2
"11201",2011-08-07,"Sweden",1
"11202",2011-08-07,"Switzerland",4
"11203",2011-08-07,"Ukraine",221
"11204",2011-08-07,"United States",616
"11205",2011-08-07,"Uruguay",174
"11206",2011-08-14,"Argentina",134
"11207",2011-08-14,"Australia",332
"11208",2011-08-14,"Austria",311
"11209",2011-08-14,"Belgium",7
"11210",2011-08-14,"Bolivia",244
"11211",2011-08-14,"Brazil",171
"11212",2011-08-14,"Bulgaria",142
"11213",2011-08-14,"Canada",231
"11214",2011-08-14,"Chile",17
"11215",2011-08-14,"France",2
"11216",2011-08-14,"Germany",263
"11217",2011-08-14,"Hungary",25
"11218",2011-08-14,"Japan",3
"11219",2011-08-14,"Mexico",510
"11220",2011-08-14,"Netherlands",12
"11221",2011-08-14,"New Zealand",62
"11222",2011-08-14,"Norway",23
"11223",2011-08-14,"Paraguay",186
"11224",2011-08-14,"Peru",154
"11225",2011-08-14,"Poland",7
"11226",2011-08-14,"Romania",473
"11227",2011-08-14,"Russia",176
"11228",2011-08-14,"South Africa",3051
"11229",2011-08-14,"Spain",3
"11230",2011-08-14,"Sweden",1
"11231",2011-08-14,"Switzerland",4
"11232",2011-08-14,"Ukraine",241
"11233",2011-08-14,"United States",634
"11234",2011-08-14,"Uruguay",153
"11235",2011-08-21,"Argentina",152
"11236",2011-08-21,"Australia",291
"11237",2011-08-21,"Austria",301
"11238",2011-08-21,"Belgium",8
"11239",2011-08-21,"Bolivia",259
"11240",2011-08-21,"Brazil",173
"11241",2011-08-21,"Bulgaria",128
"11242",2011-08-21,"Canada",211
"11243",2011-08-21,"Chile",13
"11244",2011-08-21,"France",2
"11245",2011-08-21,"Germany",256
"11246",2011-08-21,"Hungary",29
"11247",2011-08-21,"Japan",3
"11248",2011-08-21,"Mexico",492
"11249",2011-08-21,"Netherlands",13
"11250",2011-08-21,"New Zealand",82
"11251",2011-08-21,"Norway",25
"11252",2011-08-21,"Paraguay",198
"11253",2011-08-21,"Peru",181
"11254",2011-08-21,"Poland",7
"11255",2011-08-21,"Romania",472
"11256",2011-08-21,"Russia",193
"11257",2011-08-21,"South Africa",2641
"11258",2011-08-21,"Spain",4
"11259",2011-08-21,"Sweden",1
"11260",2011-08-21,"Switzerland",3
"11261",2011-08-21,"Ukraine",283
"11262",2011-08-21,"United States",717
"11263",2011-08-21,"Uruguay",150
"11264",2011-08-28,"Argentina",147
"11265",2011-08-28,"Australia",302
"11266",2011-08-28,"Austria",320
"11267",2011-08-28,"Belgium",9
"11268",2011-08-28,"Bolivia",271
"11269",2011-08-28,"Brazil",171
"11270",2011-08-28,"Bulgaria",124
"11271",2011-08-28,"Canada",238
"11272",2011-08-28,"Chile",10
"11273",2011-08-28,"France",2
"11274",2011-08-28,"Germany",316
"11275",2011-08-28,"Hungary",27
"11276",2011-08-28,"Japan",3
"11277",2011-08-28,"Mexico",543
"11278",2011-08-28,"Netherlands",14
"11279",2011-08-28,"New Zealand",69
"11280",2011-08-28,"Norway",29
"11281",2011-08-28,"Paraguay",206
"11282",2011-08-28,"Peru",157
"11283",2011-08-28,"Poland",6
"11284",2011-08-28,"Romania",483
"11285",2011-08-28,"Russia",229
"11286",2011-08-28,"South Africa",2468
"11287",2011-08-28,"Spain",3
"11288",2011-08-28,"Sweden",1
"11289",2011-08-28,"Switzerland",4
"11290",2011-08-28,"Ukraine",307
"11291",2011-08-28,"United States",821
"11292",2011-08-28,"Uruguay",147
"11293",2011-09-04,"Argentina",145
"11294",2011-09-04,"Australia",273
"11295",2011-09-04,"Austria",318
"11296",2011-09-04,"Belgium",12
"11297",2011-09-04,"Bolivia",253
"11298",2011-09-04,"Brazil",165
"11299",2011-09-04,"Bulgaria",112
"11300",2011-09-04,"Canada",372
"11301",2011-09-04,"Chile",8
"11302",2011-09-04,"France",2
"11303",2011-09-04,"Germany",352
"11304",2011-09-04,"Hungary",27
"11305",2011-09-04,"Japan",4
"11306",2011-09-04,"Mexico",638
"11307",2011-09-04,"Netherlands",15
"11308",2011-09-04,"New Zealand",57
"11309",2011-09-04,"Norway",48
"11310",2011-09-04,"Paraguay",194
"11311",2011-09-04,"Peru",182
"11312",2011-09-04,"Poland",7
"11313",2011-09-04,"Romania",487
"11314",2011-09-04,"Russia",319
"11315",2011-09-04,"South Africa",2757
"11316",2011-09-04,"Spain",4
"11317",2011-09-04,"Sweden",1
"11318",2011-09-04,"Switzerland",7
"11319",2011-09-04,"Ukraine",340
"11320",2011-09-04,"United States",951
"11321",2011-09-04,"Uruguay",141
"11322",2011-09-11,"Argentina",116
"11323",2011-09-11,"Australia",261
"11324",2011-09-11,"Austria",327
"11325",2011-09-11,"Belgium",17
"11326",2011-09-11,"Bolivia",252
"11327",2011-09-11,"Brazil",158
"11328",2011-09-11,"Bulgaria",113
"11329",2011-09-11,"Canada",476
"11330",2011-09-11,"Chile",5
"11331",2011-09-11,"France",4
"11332",2011-09-11,"Germany",396
"11333",2011-09-11,"Hungary",36
"11334",2011-09-11,"Japan",4
"11335",2011-09-11,"Mexico",657
"11336",2011-09-11,"Netherlands",16
"11337",2011-09-11,"New Zealand",45
"11338",2011-09-11,"Norway",35
"11339",2011-09-11,"Paraguay",182
"11340",2011-09-11,"Peru",162
"11341",2011-09-11,"Poland",8
"11342",2011-09-11,"Romania",499
"11343",2011-09-11,"Russia",415
"11344",2011-09-11,"South Africa",2773
"11345",2011-09-11,"Spain",4
"11346",2011-09-11,"Sweden",1
"11347",2011-09-11,"Switzerland",8
"11348",2011-09-11,"Ukraine",381
"11349",2011-09-11,"United States",1127
"11350",2011-09-11,"Uruguay",122
"11351",2011-09-18,"Argentina",100
"11352",2011-09-18,"Australia",266
"11353",2011-09-18,"Austria",423
"11354",2011-09-18,"Belgium",36
"11355",2011-09-18,"Bolivia",224
"11356",2011-09-18,"Brazil",154
"11357",2011-09-18,"Bulgaria",117
"11358",2011-09-18,"Canada",764
"11359",2011-09-18,"Chile",6
"11360",2011-09-18,"France",12
"11361",2011-09-18,"Germany",506
"11362",2011-09-18,"Hungary",43
"11363",2011-09-18,"Japan",4
"11364",2011-09-18,"Mexico",709
"11365",2011-09-18,"Netherlands",23
"11366",2011-09-18,"New Zealand",52
"11367",2011-09-18,"Norway",44
"11368",2011-09-18,"Paraguay",175
"11369",2011-09-18,"Peru",142
"11370",2011-09-18,"Poland",12
"11371",2011-09-18,"Romania",516
"11372",2011-09-18,"Russia",510
"11373",2011-09-18,"South Africa",2588
"11374",2011-09-18,"Spain",5
"11375",2011-09-18,"Sweden",1
"11376",2011-09-18,"Switzerland",10
"11377",2011-09-18,"Ukraine",435
"11378",2011-09-18,"United States",1343
"11379",2011-09-18,"Uruguay",105
"11380",2011-09-25,"Argentina",95
"11381",2011-09-25,"Australia",296
"11382",2011-09-25,"Austria",549
"11383",2011-09-25,"Belgium",40
"11384",2011-09-25,"Bolivia",202
"11385",2011-09-25,"Brazil",145
"11386",2011-09-25,"Bulgaria",132
"11387",2011-09-25,"Canada",1030
"11388",2011-09-25,"Chile",4
"11389",2011-09-25,"France",17
"11390",2011-09-25,"Germany",599
"11391",2011-09-25,"Hungary",43
"11392",2011-09-25,"Japan",6
"11393",2011-09-25,"Mexico",777
"11394",2011-09-25,"Netherlands",24
"11395",2011-09-25,"New Zealand",65
"11396",2011-09-25,"Norway",64
"11397",2011-09-25,"Paraguay",172
"11398",2011-09-25,"Peru",137
"11399",2011-09-25,"Poland",25
"11400",2011-09-25,"Romania",586
"11401",2011-09-25,"Russia",538
"11402",2011-09-25,"South Africa",2724
"11403",2011-09-25,"Spain",11
"11404",2011-09-25,"Sweden",2
"11405",2011-09-25,"Switzerland",17
"11406",2011-09-25,"Ukraine",426
"11407",2011-09-25,"United States",1521
"11408",2011-09-25,"Uruguay",92
"11409",2011-10-02,"Argentina",88
"11410",2011-10-02,"Australia",246
