"","Date","country","cases"
"3133",2009-08-09,"Venezuela",0.195
"3134",2009-08-16,"Argentina",0.152
"3135",2009-08-16,"Bolivia",0.066
"3136",2009-08-16,"Brazil",0.078
"3137",2009-08-16,"India",0.106
"3138",2009-08-16,"Indonesia",0.133
"3139",2009-08-16,"Mexico",0.218
"3140",2009-08-16,"Philippines",0.143
"3141",2009-08-16,"Singapore",0.098
"3142",2009-08-16,"Thailand",0.165
"3143",2009-08-16,"Venezuela",0.201
"3144",2009-08-23,"Argentina",0.212
"3145",2009-08-23,"Bolivia",0.055
"3146",2009-08-23,"Brazil",0.079
"3147",2009-08-23,"India",0.114
"3148",2009-08-23,"Indonesia",0.151
"3149",2009-08-23,"Mexico",0.271
"3150",2009-08-23,"Philippines",0.156
"3151",2009-08-23,"Singapore",0.087
"3152",2009-08-23,"Thailand",0.168
"3153",2009-08-23,"Venezuela",0.23
"3154",2009-08-30,"Argentina",0.224
"3155",2009-08-30,"Bolivia",0.066
"3156",2009-08-30,"Brazil",0.076
"3157",2009-08-30,"India",0.098
"3158",2009-08-30,"Indonesia",0.145
"3159",2009-08-30,"Mexico",0.452
"3160",2009-08-30,"Philippines",0.171
"3161",2009-08-30,"Singapore",0.086
"3162",2009-08-30,"Thailand",0.139
"3163",2009-08-30,"Venezuela",0.239
"3164",2009-09-06,"Argentina",0.166
"3165",2009-09-06,"Bolivia",0.07
"3166",2009-09-06,"Brazil",0.064
"3167",2009-09-06,"India",0.112
"3168",2009-09-06,"Indonesia",0.136
"3169",2009-09-06,"Mexico",0.652
"3170",2009-09-06,"Philippines",0.176
"3171",2009-09-06,"Singapore",0.084
"3172",2009-09-06,"Thailand",0.137
"3173",2009-09-06,"Venezuela",0.252
"3174",2009-09-13,"Argentina",0.147
"3175",2009-09-13,"Bolivia",0.056
"3176",2009-09-13,"Brazil",0.08
"3177",2009-09-13,"India",0.125
"3178",2009-09-13,"Indonesia",0.116
"3179",2009-09-13,"Mexico",0.769
"3180",2009-09-13,"Philippines",0.184
"3181",2009-09-13,"Singapore",0.085
"3182",2009-09-13,"Thailand",0.125
"3183",2009-09-13,"Venezuela",0.252
"3184",2009-09-20,"Argentina",0.149
"3185",2009-09-20,"Bolivia",0.034
"3186",2009-09-20,"Brazil",0.065
"3187",2009-09-20,"India",0.14
"3188",2009-09-20,"Indonesia",0.108
"3189",2009-09-20,"Mexico",0.943
"3190",2009-09-20,"Philippines",0.186
"3191",2009-09-20,"Singapore",0.094
"3192",2009-09-20,"Thailand",0.104
"3193",2009-09-20,"Venezuela",0.28
"3194",2009-09-27,"Argentina",0.21
"3195",2009-09-27,"Bolivia",0.044
"3196",2009-09-27,"Brazil",0.063
"3197",2009-09-27,"India",0.173
"3198",2009-09-27,"Indonesia",0.135
"3199",2009-09-27,"Mexico",1
"3200",2009-09-27,"Philippines",0.161
"3201",2009-09-27,"Singapore",0.091
"3202",2009-09-27,"Thailand",0.093
"3203",2009-09-27,"Venezuela",0.347
"3204",2009-10-04,"Argentina",0.287
"3205",2009-10-04,"Bolivia",0.048
"3206",2009-10-04,"Brazil",0.053
"3207",2009-10-04,"India",0.215
"3208",2009-10-04,"Indonesia",0.138
"3209",2009-10-04,"Mexico",0.977
"3210",2009-10-04,"Philippines",0.167
"3211",2009-10-04,"Singapore",0.091
"3212",2009-10-04,"Thailand",0.08
"3213",2009-10-04,"Venezuela",0.405
"3214",2009-10-11,"Argentina",0.347
"3215",2009-10-11,"Bolivia",0.049
"3216",2009-10-11,"Brazil",0.044
"3217",2009-10-11,"India",0.241
"3218",2009-10-11,"Indonesia",0.139
"3219",2009-10-11,"Mexico",0.988
"3220",2009-10-11,"Philippines",0.159
"3221",2009-10-11,"Singapore",0.091
"3222",2009-10-11,"Thailand",0.069
"3223",2009-10-11,"Venezuela",0.473
"3224",2009-10-18,"Argentina",0.463
"3225",2009-10-18,"Bolivia",0.057
"3226",2009-10-18,"Brazil",0.074
"3227",2009-10-18,"India",0.292
"3228",2009-10-18,"Indonesia",0.135
"3229",2009-10-18,"Mexico",0.847
"3230",2009-10-18,"Philippines",0.147
"3231",2009-10-18,"Singapore",0.094
"3232",2009-10-18,"Thailand",0.066
"3233",2009-10-18,"Venezuela",0.586
"3234",2009-10-25,"Argentina",0.46
"3235",2009-10-25,"Bolivia",0.043
"3236",2009-10-25,"Brazil",0.086
"3237",2009-10-25,"India",0.335
"3238",2009-10-25,"Indonesia",0.141
"3239",2009-10-25,"Mexico",0.729
"3240",2009-10-25,"Philippines",0.194
"3241",2009-10-25,"Singapore",0.091
"3242",2009-10-25,"Thailand",0.071
"3243",2009-10-25,"Venezuela",0.637
"3244",2009-11-01,"Argentina",0.366
"3245",2009-11-01,"Bolivia",0.037
"3246",2009-11-01,"Brazil",0.109
"3247",2009-11-01,"India",0.316
"3248",2009-11-01,"Indonesia",0.158
"3249",2009-11-01,"Mexico",0.644
"3250",2009-11-01,"Philippines",0.15
"3251",2009-11-01,"Singapore",0.085
"3252",2009-11-01,"Thailand",0.09
"3253",2009-11-01,"Venezuela",0.656
"3254",2009-11-08,"Argentina",0.371
"3255",2009-11-08,"Bolivia",0.044
"3256",2009-11-08,"Brazil",0.118
"3257",2009-11-08,"India",0.267
"3258",2009-11-08,"Indonesia",0.146
"3259",2009-11-08,"Mexico",0.567
"3260",2009-11-08,"Philippines",0.146
"3261",2009-11-08,"Singapore",0.086
"3262",2009-11-08,"Thailand",0.102
"3263",2009-11-08,"Venezuela",0.681
"3264",2009-11-15,"Argentina",0.427
"3265",2009-11-15,"Bolivia",0.035
"3266",2009-11-15,"Brazil",0.122
"3267",2009-11-15,"India",0.206
"3268",2009-11-15,"Indonesia",0.143
"3269",2009-11-15,"Mexico",0.59
"3270",2009-11-15,"Philippines",0.154
"3271",2009-11-15,"Singapore",0.088
"3272",2009-11-15,"Thailand",0.112
"3273",2009-11-15,"Venezuela",0.69
"3274",2009-11-22,"Argentina",0.373
"3275",2009-11-22,"Bolivia",0.043
"3276",2009-11-22,"Brazil",0.142
"3277",2009-11-22,"India",0.17
"3278",2009-11-22,"Indonesia",0.123
"3279",2009-11-22,"Mexico",0.432
"3280",2009-11-22,"Philippines",0.177
"3281",2009-11-22,"Singapore",0.088
"3282",2009-11-22,"Thailand",0.107
"3283",2009-11-22,"Venezuela",0.729
"3284",2009-11-29,"Argentina",0.349
"3285",2009-11-29,"Bolivia",0.038
"3286",2009-11-29,"Brazil",0.121
"3287",2009-11-29,"India",0.125
"3288",2009-11-29,"Indonesia",0.153
"3289",2009-11-29,"Mexico",0.31
"3290",2009-11-29,"Philippines",0.17
"3291",2009-11-29,"Singapore",0.09
"3292",2009-11-29,"Thailand",0.097
"3293",2009-11-29,"Venezuela",0.626
"3294",2009-12-06,"Argentina",0.275
"3295",2009-12-06,"Bolivia",0.037
"3296",2009-12-06,"Brazil",0.103
"3297",2009-12-06,"India",0.105
"3298",2009-12-06,"Indonesia",0.144
"3299",2009-12-06,"Mexico",0.24
"3300",2009-12-06,"Philippines",0.164
"3301",2009-12-06,"Singapore",0.095
"3302",2009-12-06,"Thailand",0.087
"3303",2009-12-06,"Venezuela",0.573
"3304",2009-12-13,"Argentina",0.412
"3305",2009-12-13,"Bolivia",0.027
"3306",2009-12-13,"Brazil",0.11
"3307",2009-12-13,"India",0.08
"3308",2009-12-13,"Indonesia",0.141
"3309",2009-12-13,"Mexico",0.185
"3310",2009-12-13,"Philippines",0.15
"3311",2009-12-13,"Singapore",0.093
"3312",2009-12-13,"Thailand",0.093
"3313",2009-12-13,"Venezuela",0.502
"3314",2009-12-20,"Argentina",0.388
"3315",2009-12-20,"Bolivia",0.018
"3316",2009-12-20,"Brazil",0.108
"3317",2009-12-20,"India",0.069
"3318",2009-12-20,"Indonesia",0.129
"3319",2009-12-20,"Mexico",0.13
"3320",2009-12-20,"Philippines",0.135
"3321",2009-12-20,"Singapore",0.089
"3322",2009-12-20,"Thailand",0.089
"3323",2009-12-20,"Venezuela",0.45
"3324",2009-12-27,"Argentina",0.4
"3325",2009-12-27,"Bolivia",0.013
"3326",2009-12-27,"Brazil",0.127
"3327",2009-12-27,"India",0.067
"3328",2009-12-27,"Indonesia",0.13
"3329",2009-12-27,"Mexico",0.129
"3330",2009-12-27,"Philippines",0.177
"3331",2009-12-27,"Singapore",0.093
"3332",2009-12-27,"Thailand",0.077
"3333",2009-12-27,"Venezuela",0.434
"3334",2010-01-03,"Argentina",0.482
"3335",2010-01-03,"Bolivia",0.011
"3336",2010-01-03,"Brazil",0.161
"3337",2010-01-03,"India",0.071
"3338",2010-01-03,"Indonesia",0.15
"3339",2010-01-03,"Mexico",0.106
"3340",2010-01-03,"Philippines",0.175
"3341",2010-01-03,"Singapore",0.095
"3342",2010-01-03,"Thailand",0.079
"3343",2010-01-03,"Venezuela",0.471
"3344",2010-01-10,"Argentina",0.386
"3345",2010-01-10,"Bolivia",0.014
"3346",2010-01-10,"Brazil",0.185
"3347",2010-01-10,"India",0.057
"3348",2010-01-10,"Indonesia",0.178
"3349",2010-01-10,"Mexico",0.096
"3350",2010-01-10,"Philippines",0.17
"3351",2010-01-10,"Singapore",0.104
"3352",2010-01-10,"Thailand",0.096
"3353",2010-01-10,"Venezuela",0.414
"3354",2010-01-17,"Argentina",0.361
"3355",2010-01-17,"Bolivia",0.019
"3356",2010-01-17,"Brazil",0.199
"3357",2010-01-17,"India",0.051
"3358",2010-01-17,"Indonesia",0.17
"3359",2010-01-17,"Mexico",0.089
"3360",2010-01-17,"Philippines",0.151
"3361",2010-01-17,"Singapore",0.11
"3362",2010-01-17,"Thailand",0.095
"3363",2010-01-17,"Venezuela",0.395
"3364",2010-01-24,"Argentina",0.258
"3365",2010-01-24,"Bolivia",0.024
"3366",2010-01-24,"Brazil",0.212
"3367",2010-01-24,"India",0.045
"3368",2010-01-24,"Indonesia",0.167
"3369",2010-01-24,"Mexico",0.093
"3370",2010-01-24,"Philippines",0.166
"3371",2010-01-24,"Singapore",0.1
"3372",2010-01-24,"Thailand",0.093
"3373",2010-01-24,"Venezuela",0.371
"3374",2010-01-31,"Argentina",0.21
"3375",2010-01-31,"Bolivia",0.022
"3376",2010-01-31,"Brazil",0.257
"3377",2010-01-31,"India",0.041
"3378",2010-01-31,"Indonesia",0.174
"3379",2010-01-31,"Mexico",0.08
"3380",2010-01-31,"Philippines",0.169
"3381",2010-01-31,"Singapore",0.097
"3382",2010-01-31,"Thailand",0.096
"3383",2010-01-31,"Venezuela",0.362
"3384",2010-02-07,"Argentina",0.251
"3385",2010-02-07,"Bolivia",0.028
"3386",2010-02-07,"Brazil",0.318
"3387",2010-02-07,"India",0.041
"3388",2010-02-07,"Indonesia",0.168
"3389",2010-02-07,"Mexico",0.085
"3390",2010-02-07,"Philippines",0.146
"3391",2010-02-07,"Singapore",0.097
"3392",2010-02-07,"Thailand",0.094
"3393",2010-02-07,"Venezuela",0.337
"3394",2010-02-14,"Argentina",0.455
"3395",2010-02-14,"Bolivia",0.031
"3396",2010-02-14,"Brazil",0.37
"3397",2010-02-14,"India",0.038
"3398",2010-02-14,"Indonesia",0.164
"3399",2010-02-14,"Mexico",0.078
"3400",2010-02-14,"Philippines",0.148
"3401",2010-02-14,"Singapore",0.096
"3402",2010-02-14,"Thailand",0.096
"3403",2010-02-14,"Venezuela",0.345
"3404",2010-02-21,"Argentina",0.284
"3405",2010-02-21,"Bolivia",0.062
"3406",2010-02-21,"Brazil",0.583
"3407",2010-02-21,"India",0.027
"3408",2010-02-21,"Indonesia",0.153
"3409",2010-02-21,"Mexico",0.075
"3410",2010-02-21,"Philippines",0.138
"3411",2010-02-21,"Singapore",0.098
"3412",2010-02-21,"Thailand",0.095
"3413",2010-02-21,"Venezuela",0.373
"3414",2010-02-28,"Argentina",0.306
"3415",2010-02-28,"Bolivia",0.092
"3416",2010-02-28,"Brazil",0.596
"3417",2010-02-28,"India",0.02
"3418",2010-02-28,"Indonesia",0.161
"3419",2010-02-28,"Mexico",0.082
"3420",2010-02-28,"Philippines",0.125
"3421",2010-02-28,"Singapore",0.098
"3422",2010-02-28,"Thailand",0.102
"3423",2010-02-28,"Venezuela",0.361
"3424",2010-03-07,"Argentina",0.316
"3425",2010-03-07,"Bolivia",0.081
"3426",2010-03-07,"Brazil",0.626
"3427",2010-03-07,"India",0.016
"3428",2010-03-07,"Indonesia",0.168
"3429",2010-03-07,"Mexico",0.09
"3430",2010-03-07,"Philippines",0.12
"3431",2010-03-07,"Singapore",0.09
"3432",2010-03-07,"Thailand",0.107
"3433",2010-03-07,"Venezuela",0.366
"3434",2010-03-14,"Argentina",0.287
"3435",2010-03-14,"Bolivia",0.065
"3436",2010-03-14,"Brazil",0.623
"3437",2010-03-14,"India",0.017
"3438",2010-03-14,"Indonesia",0.167
"3439",2010-03-14,"Mexico",0.09
"3440",2010-03-14,"Philippines",0.138
"3441",2010-03-14,"Singapore",0.089
"3442",2010-03-14,"Thailand",0.096
"3443",2010-03-14,"Venezuela",0.375
"3444",2010-03-21,"Argentina",0.229
"3445",2010-03-21,"Bolivia",0.065
"3446",2010-03-21,"Brazil",0.652
"3447",2010-03-21,"India",0.017
"3448",2010-03-21,"Indonesia",0.161
"3449",2010-03-21,"Mexico",0.107
"3450",2010-03-21,"Philippines",0.113
"3451",2010-03-21,"Singapore",0.106
"3452",2010-03-21,"Thailand",0.095
"3453",2010-03-21,"Venezuela",0.35
"3454",2010-03-28,"Argentina",0.229
"3455",2010-03-28,"Bolivia",0.047
"3456",2010-03-28,"Brazil",0.586
"3457",2010-03-28,"India",0.012
"3458",2010-03-28,"Indonesia",0.154
"3459",2010-03-28,"Mexico",0.067
"3460",2010-03-28,"Philippines",0.117
"3461",2010-03-28,"Singapore",0.106
"3462",2010-03-28,"Thailand",0.082
"3463",2010-03-28,"Venezuela",0.325
"3464",2010-04-04,"Argentina",0.181
"3465",2010-04-04,"Bolivia",0.049
"3466",2010-04-04,"Brazil",0.623
"3467",2010-04-04,"India",0.013
"3468",2010-04-04,"Indonesia",0.158
"3469",2010-04-04,"Mexico",0.085
"3470",2010-04-04,"Philippines",0.097
"3471",2010-04-04,"Singapore",0.113
"3472",2010-04-04,"Thailand",0.072
"3473",2010-04-04,"Venezuela",0.351
"3474",2010-04-11,"Argentina",0.147
"3475",2010-04-11,"Bolivia",0.046
"3476",2010-04-11,"Brazil",0.62
"3477",2010-04-11,"India",0.009
"3478",2010-04-11,"Indonesia",0.154
"3479",2010-04-11,"Mexico",0.103
"3480",2010-04-11,"Philippines",0.089
"3481",2010-04-11,"Singapore",0.101
"3482",2010-04-11,"Thailand",0.069
"3483",2010-04-11,"Venezuela",0.349
"3484",2010-04-18,"Argentina",0.142
"3485",2010-04-18,"Bolivia",0.036
"3486",2010-04-18,"Brazil",0.499
"3487",2010-04-18,"India",0.013
"3488",2010-04-18,"Indonesia",0.151
"3489",2010-04-18,"Mexico",0.099
"3490",2010-04-18,"Philippines",0.097
"3491",2010-04-18,"Singapore",0.112
"3492",2010-04-18,"Thailand",0.078
"3493",2010-04-18,"Venezuela",0.369
"3494",2010-04-25,"Argentina",0.104
"3495",2010-04-25,"Bolivia",0.032
"3496",2010-04-25,"Brazil",0.465
"3497",2010-04-25,"India",0.014
"3498",2010-04-25,"Indonesia",0.158
"3499",2010-04-25,"Mexico",0.109
"3500",2010-04-25,"Philippines",0.107
"3501",2010-04-25,"Singapore",0.116
"3502",2010-04-25,"Thailand",0.096
"3503",2010-04-25,"Venezuela",0.42
"3504",2010-05-02,"Argentina",0.101
"3505",2010-05-02,"Bolivia",0.032
"3506",2010-05-02,"Brazil",0.482
"3507",2010-05-02,"India",0.013
"3508",2010-05-02,"Indonesia",0.133
"3509",2010-05-02,"Mexico",0.102
"3510",2010-05-02,"Philippines",0.109
"3511",2010-05-02,"Singapore",0.108
"3512",2010-05-02,"Thailand",0.097
"3513",2010-05-02,"Venezuela",0.464
"3514",2010-05-09,"Argentina",0.087
"3515",2010-05-09,"Bolivia",0.026
"3516",2010-05-09,"Brazil",0.396
"3517",2010-05-09,"India",0.016
"3518",2010-05-09,"Indonesia",0.139
"3519",2010-05-09,"Mexico",0.105
"3520",2010-05-09,"Philippines",0.1
"3521",2010-05-09,"Singapore",0.104
"3522",2010-05-09,"Thailand",0.114
"3523",2010-05-09,"Venezuela",0.582
"3524",2010-05-16,"Argentina",0.07
"3525",2010-05-16,"Bolivia",0.024
"3526",2010-05-16,"Brazil",0.349
"3527",2010-05-16,"India",0.023
"3528",2010-05-16,"Indonesia",0.144
"3529",2010-05-16,"Mexico",0.116
"3530",2010-05-16,"Philippines",0.113
"3531",2010-05-16,"Singapore",0.102
"3532",2010-05-16,"Thailand",0.17
"3533",2010-05-16,"Venezuela",0.744
"3534",2010-05-23,"Argentina",0.06
"3535",2010-05-23,"Bolivia",0.025
"3536",2010-05-23,"Brazil",0.286
"3537",2010-05-23,"India",0.027
"3538",2010-05-23,"Indonesia",0.144
"3539",2010-05-23,"Mexico",0.117
"3540",2010-05-23,"Philippines",0.113
"3541",2010-05-23,"Singapore",0.107
"3542",2010-05-23,"Thailand",0.156
"3543",2010-05-23,"Venezuela",0.948
"3544",2010-05-30,"Argentina",0.07
"3545",2010-05-30,"Bolivia",0.028
"3546",2010-05-30,"Brazil",0.229
"3547",2010-05-30,"India",0.038
"3548",2010-05-30,"Indonesia",0.135
"3549",2010-05-30,"Mexico",0.123
"3550",2010-05-30,"Philippines",0.115
"3551",2010-05-30,"Singapore",0.101
"3552",2010-05-30,"Thailand",0.221
"3553",2010-05-30,"Venezuela",1
"3554",2010-06-06,"Argentina",0.048
"3555",2010-06-06,"Bolivia",0.025
"3556",2010-06-06,"Brazil",0.213
"3557",2010-06-06,"India",0.051
"3558",2010-06-06,"Indonesia",0.126
"3559",2010-06-06,"Mexico",0.128
"3560",2010-06-06,"Philippines",0.127
"3561",2010-06-06,"Singapore",0.102
"3562",2010-06-06,"Thailand",0.286
"3563",2010-06-06,"Venezuela",0.977
"3564",2010-06-13,"Argentina",0.046
"3565",2010-06-13,"Bolivia",0.023
"3566",2010-06-13,"Brazil",0.183
"3567",2010-06-13,"India",0.058
"3568",2010-06-13,"Indonesia",0.126
"3569",2010-06-13,"Mexico",0.116
"3570",2010-06-13,"Philippines",0.118
"3571",2010-06-13,"Singapore",0.097
"3572",2010-06-13,"Thailand",0.272
"3573",2010-06-13,"Venezuela",0.96
"3574",2010-06-20,"Argentina",0.041
"3575",2010-06-20,"Bolivia",0.018
"3576",2010-06-20,"Brazil",0.165
"3577",2010-06-20,"India",0.07
"3578",2010-06-20,"Indonesia",0.124
"3579",2010-06-20,"Mexico",0.118
"3580",2010-06-20,"Philippines",0.17
"3581",2010-06-20,"Singapore",0.105
"3582",2010-06-20,"Thailand",0.299
"3583",2010-06-20,"Venezuela",0.963
"3584",2010-06-27,"Argentina",0.048
"3585",2010-06-27,"Bolivia",0.019
"3586",2010-06-27,"Brazil",0.134
"3587",2010-06-27,"India",0.079
"3588",2010-06-27,"Indonesia",0.115
"3589",2010-06-27,"Mexico",0.119
"3590",2010-06-27,"Philippines",0.218
"3591",2010-06-27,"Singapore",0.104
"3592",2010-06-27,"Thailand",0.36
"3593",2010-06-27,"Venezuela",0.977
"3594",2010-07-04,"Argentina",0.034
"3595",2010-07-04,"Bolivia",0.021
"3596",2010-07-04,"Brazil",0.125
"3597",2010-07-04,"India",0.097
"3598",2010-07-04,"Indonesia",0.112
"3599",2010-07-04,"Mexico",0.147
"3600",2010-07-04,"Philippines",0.319
"3601",2010-07-04,"Singapore",0.113
"3602",2010-07-04,"Thailand",0.385
"3603",2010-07-04,"Venezuela",0.865
"3604",2010-07-11,"Argentina",0.029
"3605",2010-07-11,"Bolivia",0.015
"3606",2010-07-11,"Brazil",0.107
"3607",2010-07-11,"India",0.102
"3608",2010-07-11,"Indonesia",0.131
"3609",2010-07-11,"Mexico",0.197
"3610",2010-07-11,"Philippines",0.39
"3611",2010-07-11,"Singapore",0.112
"3612",2010-07-11,"Thailand",0.393
"3613",2010-07-11,"Venezuela",0.761
"3614",2010-07-18,"Argentina",0.022
"3615",2010-07-18,"Bolivia",0.012
"3616",2010-07-18,"Brazil",0.099
"3617",2010-07-18,"India",0.134
"3618",2010-07-18,"Indonesia",0.132
"3619",2010-07-18,"Mexico",0.279
"3620",2010-07-18,"Philippines",0.386
"3621",2010-07-18,"Singapore",0.112
"3622",2010-07-18,"Thailand",0.39
"3623",2010-07-18,"Venezuela",0.703
"3624",2010-07-25,"Argentina",0.034
"3625",2010-07-25,"Bolivia",0.012
"3626",2010-07-25,"Brazil",0.096
"3627",2010-07-25,"India",0.165
"3628",2010-07-25,"Indonesia",0.124
"3629",2010-07-25,"Mexico",0.328
"3630",2010-07-25,"Philippines",0.486
"3631",2010-07-25,"Singapore",0.115
"3632",2010-07-25,"Thailand",0.311
"3633",2010-07-25,"Venezuela",0.658
"3634",2010-08-01,"Argentina",0.036
"3635",2010-08-01,"Bolivia",0.015
"3636",2010-08-01,"Brazil",0.093
"3637",2010-08-01,"India",0.189
"3638",2010-08-01,"Indonesia",0.127
"3639",2010-08-01,"Mexico",0.333
"3640",2010-08-01,"Philippines",0.494
"3641",2010-08-01,"Singapore",0.126
"3642",2010-08-01,"Thailand",0.381
"3643",2010-08-01,"Venezuela",0.615
"3644",2010-08-08,"Argentina",0.036
"3645",2010-08-08,"Bolivia",0.016
"3646",2010-08-08,"Brazil",0.108
"3647",2010-08-08,"India",0.214
"3648",2010-08-08,"Indonesia",0.123
"3649",2010-08-08,"Mexico",0.287
"3650",2010-08-08,"Philippines",0.58
"3651",2010-08-08,"Singapore",0.127
"3652",2010-08-08,"Thailand",0.345
"3653",2010-08-08,"Venezuela",0.611
"3654",2010-08-15,"Argentina",0.039
"3655",2010-08-15,"Bolivia",0.016
"3656",2010-08-15,"Brazil",0.103
"3657",2010-08-15,"India",0.364
"3658",2010-08-15,"Indonesia",0.12
"3659",2010-08-15,"Mexico",0.25
"3660",2010-08-15,"Philippines",0.753
"3661",2010-08-15,"Singapore",0.12
"3662",2010-08-15,"Thailand",0.486
"3663",2010-08-15,"Venezuela",0.607
"3664",2010-08-22,"Argentina",0.048
"3665",2010-08-22,"Bolivia",0.011
"3666",2010-08-22,"Brazil",0.109
"3667",2010-08-22,"India",0.513
"3668",2010-08-22,"Indonesia",0.137
"3669",2010-08-22,"Mexico",0.227
"3670",2010-08-22,"Philippines",0.882
"3671",2010-08-22,"Singapore",0.117
"3672",2010-08-22,"Thailand",0.562
"3673",2010-08-22,"Venezuela",0.552
"3674",2010-08-29,"Argentina",0.034
"3675",2010-08-29,"Bolivia",0.011
"3676",2010-08-29,"Brazil",0.102
"3677",2010-08-29,"India",0.566
"3678",2010-08-29,"Indonesia",0.118
"3679",2010-08-29,"Mexico",0.222
"3680",2010-08-29,"Philippines",1
"3681",2010-08-29,"Singapore",0.119
"3682",2010-08-29,"Thailand",0.547
"3683",2010-08-29,"Venezuela",0.529
"3684",2010-09-05,"Argentina",0.039
"3685",2010-09-05,"Bolivia",0.016
"3686",2010-09-05,"Brazil",0.087
"3687",2010-09-05,"India",0.634
"3688",2010-09-05,"Indonesia",0.093
"3689",2010-09-05,"Mexico",0.216
"3690",2010-09-05,"Philippines",0.912
"3691",2010-09-05,"Singapore",0.115
"3692",2010-09-05,"Thailand",0.433
"3693",2010-09-05,"Venezuela",0.504
"3694",2010-09-12,"Argentina",0.039
"3695",2010-09-12,"Bolivia",0.016
"3696",2010-09-12,"Brazil",0.102
"3697",2010-09-12,"India",0.705
"3698",2010-09-12,"Indonesia",0.11
"3699",2010-09-12,"Mexico",0.196
"3700",2010-09-12,"Philippines",0.845
"3701",2010-09-12,"Singapore",0.119
"3702",2010-09-12,"Thailand",0.428
"3703",2010-09-12,"Venezuela",0.464
"3704",2010-09-19,"Argentina",0.046
"3705",2010-09-19,"Bolivia",0.011
"3706",2010-09-19,"Brazil",0.096
"3707",2010-09-19,"India",0.693
"3708",2010-09-19,"Indonesia",0.133
"3709",2010-09-19,"Mexico",0.209
"3710",2010-09-19,"Philippines",0.674
"3711",2010-09-19,"Singapore",0.113
"3712",2010-09-19,"Thailand",0.345
"3713",2010-09-19,"Venezuela",0.412
"3714",2010-09-26,"Argentina",0.06
"3715",2010-09-26,"Bolivia",0.011
"3716",2010-09-26,"Brazil",0.073
"3717",2010-09-26,"India",0.626
"3718",2010-09-26,"Indonesia",0.144
"3719",2010-09-26,"Mexico",0.216
"3720",2010-09-26,"Philippines",0.548
"3721",2010-09-26,"Singapore",0.117
"3722",2010-09-26,"Thailand",0.24
"3723",2010-09-26,"Venezuela",0.414
"3724",2010-10-03,"Argentina",0.075
"3725",2010-10-03,"Bolivia",0.021
"3726",2010-10-03,"Brazil",0.065
"3727",2010-10-03,"India",0.626
"3728",2010-10-03,"Indonesia",0.143
"3729",2010-10-03,"Mexico",0.228
"3730",2010-10-03,"Philippines",0.381
"3731",2010-10-03,"Singapore",0.123
"3732",2010-10-03,"Thailand",0.174
"3733",2010-10-03,"Venezuela",0.405
"3734",2010-10-10,"Argentina",0.084
"3735",2010-10-10,"Bolivia",0.02
"3736",2010-10-10,"Brazil",0.054
"3737",2010-10-10,"India",0.572
"3738",2010-10-10,"Indonesia",0.137
"3739",2010-10-10,"Mexico",0.218
"3740",2010-10-10,"Philippines",0.288
"3741",2010-10-10,"Singapore",0.109
"3742",2010-10-10,"Thailand",0.147
"3743",2010-10-10,"Venezuela",0.437
"3744",2010-10-17,"Argentina",0.082
"3745",2010-10-17,"Bolivia",0.017
"3746",2010-10-17,"Brazil",0.08
"3747",2010-10-17,"India",0.572
"3748",2010-10-17,"Indonesia",0.143
"3749",2010-10-17,"Mexico",0.209
"3750",2010-10-17,"Philippines",0.238
"3751",2010-10-17,"Singapore",0.115
"3752",2010-10-17,"Thailand",0.119
"3753",2010-10-17,"Venezuela",0.471
"3754",2010-10-24,"Argentina",0.072
"3755",2010-10-24,"Bolivia",0.015
"3756",2010-10-24,"Brazil",0.085
"3757",2010-10-24,"India",0.442
"3758",2010-10-24,"Indonesia",0.142
"3759",2010-10-24,"Mexico",0.221
"3760",2010-10-24,"Philippines",0.214
"3761",2010-10-24,"Singapore",0.107
"3762",2010-10-24,"Thailand",0.126
"3763",2010-10-24,"Venezuela",0.568
"3764",2010-10-31,"Argentina",0.12
"3765",2010-10-31,"Bolivia",0.02
"3766",2010-10-31,"Brazil",0.096
"3767",2010-10-31,"India",0.31
"3768",2010-10-31,"Indonesia",0.135
"3769",2010-10-31,"Mexico",0.214
"3770",2010-10-31,"Philippines",0.178
"3771",2010-10-31,"Singapore",0.113
"3772",2010-10-31,"Thailand",0.11
"3773",2010-10-31,"Venezuela",0.632
"3774",2010-11-07,"Argentina",0.094
"3775",2010-11-07,"Bolivia",0.02
"3776",2010-11-07,"Brazil",0.102
"3777",2010-11-07,"India",0.258
"3778",2010-11-07,"Indonesia",0.134
"3779",2010-11-07,"Mexico",0.203
"3780",2010-11-07,"Philippines",0.174
"3781",2010-11-07,"Singapore",0.102
"3782",2010-11-07,"Thailand",0.129
"3783",2010-11-07,"Venezuela",0.628
"3784",2010-11-14,"Argentina",0.099
"3785",2010-11-14,"Bolivia",0.018
"3786",2010-11-14,"Brazil",0.114
"3787",2010-11-14,"India",0.187
"3788",2010-11-14,"Indonesia",0.118
"3789",2010-11-14,"Mexico",0.184
"3790",2010-11-14,"Philippines",0.168
"3791",2010-11-14,"Singapore",0.096
"3792",2010-11-14,"Thailand",0.13
"3793",2010-11-14,"Venezuela",0.574
"3794",2010-11-21,"Argentina",0.08
"3795",2010-11-21,"Bolivia",0.017
"3796",2010-11-21,"Brazil",0.121
"3797",2010-11-21,"India",0.144
"3798",2010-11-21,"Indonesia",0.124
